onset_t,isStress
1.74331011531891,0
2.0189322679385,0
2.21186777477221,0
2.59773878843964,0
3.08007755552392,0
3.47972967682232,0
4.41684499572893,0
4.59599939493166,0
4.80271600939636,0
5.20236813069476,0
5.64336357488611,0
6.05679680381549,0
6.82853883115034,0
7.07659876850797,0
7.22819095244875,0
7.64162418137813,0
8.0688385179385,0
8.48227174686788,0
8.89570497579727,0
9.37804374288155,0
9.65366589550114,0
9.76391475654898,0
10.1084424473235,0
10.4805323533599,0
10.8112789365034,0
