onset_t,isStress
0.264653936503417,0
0.39195583001139,0
0.619759218394078,0
0.693460314635536,0
0.941364001993167,0
1.22946828730068,0
1.73867586133257,0
1.93297875142369,0
2.10718134253986,0
2.30818433228929,0
2.48238692340547,0
2.65658951452164,0
3.1054961916287,0
3.72860545985194,0
3.90280805096811,0
4.07031054242597,0
4.37851512670843,0
4.55941781748292,0
4.80062140518223,0
4.94132349800683,0
5.12892628843964,0
5.40363037443053,0
