onset_t,isStress
0.558771106207289,0
0.688451772494305,0
0.917300007118451,0
1.14996237898633,0
1.42076612329157,0
1.58477402477221,0
1.91660396497722,0
2.30564596383827,0
2.5650072964123,0
2.70231623718679,0
