onset_t,isStress
0.347199138667426,0
2.221237863041,0
2.43876021497722,0
3.01603107203872,0
3.23355342397494,0
3.55147070757403,0
4.32116518365604,0
4.54705377989749,0
4.87333730780182,0
5.124324636959,0
5.39204445472665,0
5.57610182944191,0
5.77689169276765,0
5.96094906748291,0
6.15337268650342,0
6.27886635108201,0
6.42945874857631,0
6.60514987898633,0
