onset_t,isStress
0.210179812072893,0
1.89161830865604,0
2.26849245444191,0
3.00774558656036,0
3.71800839977221,0
6.1531951879271,0
7.28381762528474,0
7.66069177107061,0
8.37095458428246,0
9.16818835421412,0
9.90744148633257,0
10.7481607346241,0
